game_id,start_time,status,home_team,away_team,home_score,away_score,home_money_line,away_money_line,home_spread,away_spread,home_spread_odds,away_spread_odds,total_score,over_odds,under_odds,date_scraped,id,sport_key,commence_time,bookmakers
265773,2026-01-29T02:00:00.000Z,scheduled,Utah Jazz,Golden State Warriors,,,,,,,,,,,,2026-01-25 15:26:46.613495,,,,
264313,2026-01-24T22:30:00.000Z,postponed,Minnesota Timberwolves,Golden State Warriors,,,-245.0,200.0,-6.5,6.5,-110.0,-110.0,236.5,-110.0,-110.0,2026-01-25 15:26:46.613495,,,,
264317,2026-01-25T01:30:00.000Z,complete,Dallas Mavericks,Los Angeles Lakers,,,145.0,-175.0,4.0,-4.0,-115.0,-105.0,233.5,-110.0,-110.0,2026-01-25 15:26:46.613495,,,,
264354,2026-01-25T20:30:00.000Z,postponed,Memphis Grizzlies,Denver Nuggets,,,-192.0,160.0,-5.5,5.5,-108.0,-112.0,221.5,-110.0,-110.0,2026-01-25 15:26:46.613495,,,,
284549,2026-01-25T22:30:00.000Z,scheduled,Minnesota Timberwolves,Golden State Warriors,,,-250.0,202.0,-7.5,7.5,-105.0,-115.0,235.5,-110.0,-110.0,2026-01-25 15:26:46.613495,,,,
264355,2026-01-26T00:00:00.000Z,scheduled,Milwaukee Bucks,Dallas Mavericks,,,-142.0,120.0,-2.5,2.5,-110.0,-110.0,218.5,-115.0,-110.0,2026-01-25 15:26:46.613495,,,,
264356,2026-01-26T00:00:00.000Z,scheduled,San Antonio Spurs,New Orleans Pelicans,,,-550.0,400.0,-11.5,11.5,-112.0,-108.0,239.5,-115.0,-110.0,2026-01-25 15:26:46.613495,,,,
264357,2026-01-26T00:00:00.000Z,scheduled,Oklahoma City Thunder,Toronto Raptors,,,-535.0,400.0,-11.5,11.5,-105.0,-115.0,224.5,-110.0,-110.0,2026-01-25 15:26:46.613495,,,,
264358,2026-01-26T01:00:00.000Z,scheduled,Phoenix Suns,Miami Heat,,,-210.0,175.0,-5.5,5.5,-110.0,-110.0,224.5,-112.0,-110.0,2026-01-25 15:26:46.613495,,,,
264353,2026-01-25T20:00:00.000Z,inprogress,Detroit Pistons,Sacramento Kings,,,-637.0,460.0,-12.5,12.5,-115.0,-105.0,226.5,-112.0,-110.0,2026-01-25 15:26:46.613495,,,,
265774,2026-01-29T02:30:00.000Z,scheduled,Houston Rockets,San Antonio Spurs,,,,,,,,,,,,2026-01-25 15:26:46.613495,,,,
